File Name,Status,Output 224x224,Output Labeled,Scalogram Shape,PD Type
pulse6_surface56_noisy.mat,Processed,surface_pulse595_224x224.png,,"(224, 224, 3)",surface
pulse10_surface26.mat,Processed,surface_pulse596_224x224.png,,"(224, 224, 3)",surface
pulse5_surface41_noisy.mat,Processed,surface_pulse597_224x224.png,,"(224, 224, 3)",surface
pulse4_surface34.mat,Processed,surface_pulse598_224x224.png,,"(224, 224, 3)",surface
pulse9_surface17_noisy.mat,Processed,surface_pulse599_224x224.png,,"(224, 224, 3)",surface
pulse7_surface35_noisy.mat,Processed,surface_pulse600_224x224.png,,"(224, 224, 3)",surface
pulse9_surface23_noisy.mat,Processed,surface_pulse601_224x224.png,,"(224, 224, 3)",surface
pulse6_surface13.mat,Processed,surface_pulse602_224x224.png,,"(224, 224, 3)",surface
pulse7_surface33.mat,Processed,surface_pulse603_224x224.png,,"(224, 224, 3)",surface
pulse6_surface14.mat,Processed,surface_pulse604_224x224.png,,"(224, 224, 3)",surface
pulse3_surface50.mat,Processed,surface_pulse605_224x224.png,,"(224, 224, 3)",surface
pulse1_surface14_noisy.mat,Processed,surface_pulse606_224x224.png,,"(224, 224, 3)",surface
pulse7_surface10_noisy.mat,Processed,surface_pulse607_224x224.png,,"(224, 224, 3)",surface
pulse1_surface22.mat,Processed,surface_pulse608_224x224.png,,"(224, 224, 3)",surface
pulse8_surface60_noisy.mat,Processed,surface_pulse609_224x224.png,,"(224, 224, 3)",surface
pulse1_surface24_noisy.mat,Processed,surface_pulse610_224x224.png,,"(224, 224, 3)",surface
pulse10_surface55_noisy.mat,Processed,surface_pulse611_224x224.png,,"(224, 224, 3)",surface
pulse2_surface9.mat,Processed,surface_pulse612_224x224.png,,"(224, 224, 3)",surface
pulse7_surface59.mat,Processed,surface_pulse613_224x224.png,,"(224, 224, 3)",surface
pulse12_surface22_noisy.mat,Processed,surface_pulse614_224x224.png,,"(224, 224, 3)",surface
pulse6_surface43.mat,Processed,surface_pulse615_224x224.png,,"(224, 224, 3)",surface
pulse9_surface53.mat,Processed,surface_pulse616_224x224.png,,"(224, 224, 3)",surface
pulse5_surface21.mat,Processed,surface_pulse617_224x224.png,,"(224, 224, 3)",surface
pulse7_surface53.mat,Processed,surface_pulse618_224x224.png,,"(224, 224, 3)",surface
pulse1_surface41_noisy.mat,Processed,surface_pulse619_224x224.png,,"(224, 224, 3)",surface
pulse6_surface36_noisy.mat,Processed,surface_pulse620_224x224.png,,"(224, 224, 3)",surface
pulse11_surface60_noisy.mat,Processed,surface_pulse621_224x224.png,,"(224, 224, 3)",surface
pulse6_surface37.mat,Processed,surface_pulse622_224x224.png,,"(224, 224, 3)",surface
pulse9_surface9.mat,Processed,surface_pulse623_224x224.png,,"(224, 224, 3)",surface
pulse10_surface34_noisy.mat,Processed,surface_pulse624_224x224.png,,"(224, 224, 3)",surface
pulse12_surface36_noisy.mat,Processed,surface_pulse625_224x224.png,,"(224, 224, 3)",surface
pulse10_surface39.mat,Processed,surface_pulse626_224x224.png,,"(224, 224, 3)",surface
pulse5_surface56_noisy.mat,Processed,surface_pulse627_224x224.png,,"(224, 224, 3)",surface
pulse10_surface44_noisy.mat,Processed,surface_pulse628_224x224.png,,"(224, 224, 3)",surface
pulse9_surface2_noisy.mat,Processed,surface_pulse629_224x224.png,,"(224, 224, 3)",surface
pulse2_surface41_noisy.mat,Processed,surface_pulse630_224x224.png,,"(224, 224, 3)",surface
pulse7_surface18.mat,Processed,surface_pulse631_224x224.png,,"(224, 224, 3)",surface
pulse9_surface58.mat,Processed,surface_pulse632_224x224.png,,"(224, 224, 3)",surface
pulse5_surface37_noisy.mat,Processed,surface_pulse633_224x224.png,,"(224, 224, 3)",surface
pulse2_surface49_noisy.mat,Processed,surface_pulse634_224x224.png,,"(224, 224, 3)",surface
pulse9_surface19_noisy.mat,Processed,surface_pulse635_224x224.png,,"(224, 224, 3)",surface
pulse2_surface60.mat,Processed,surface_pulse636_224x224.png,,"(224, 224, 3)",surface
pulse3_surface25_noisy.mat,Processed,surface_pulse637_224x224.png,,"(224, 224, 3)",surface
pulse6_surface44.mat,Processed,surface_pulse638_224x224.png,,"(224, 224, 3)",surface
pulse10_surface1.mat,Processed,surface_pulse639_224x224.png,,"(224, 224, 3)",surface
pulse7_surface61_noisy.mat,Processed,surface_pulse640_224x224.png,,"(224, 224, 3)",surface
pulse12_surface21.mat,Processed,surface_pulse641_224x224.png,,"(224, 224, 3)",surface
pulse3_surface41.mat,Processed,surface_pulse642_224x224.png,,"(224, 224, 3)",surface
pulse9_surface42.mat,Processed,surface_pulse643_224x224.png,,"(224, 224, 3)",surface
pulse9_surface16_noisy.mat,Processed,surface_pulse644_224x224.png,,"(224, 224, 3)",surface
pulse11_surface15.mat,Processed,surface_pulse645_224x224.png,,"(224, 224, 3)",surface
pulse3_surface26_noisy.mat,Processed,surface_pulse646_224x224.png,,"(224, 224, 3)",surface
pulse10_surface37_noisy.mat,Processed,surface_pulse647_224x224.png,,"(224, 224, 3)",surface
pulse7_surface44.mat,Processed,surface_pulse648_224x224.png,,"(224, 224, 3)",surface
pulse8_surface11.mat,Processed,surface_pulse649_224x224.png,,"(224, 224, 3)",surface
pulse2_surface18.mat,Processed,surface_pulse650_224x224.png,,"(224, 224, 3)",surface
pulse9_surface23.mat,Processed,surface_pulse651_224x224.png,,"(224, 224, 3)",surface
pulse5_surface8_noisy.mat,Processed,surface_pulse652_224x224.png,,"(224, 224, 3)",surface
pulse9_surface35_noisy.mat,Processed,surface_pulse653_224x224.png,,"(224, 224, 3)",surface
pulse11_surface22.mat,Processed,surface_pulse654_224x224.png,,"(224, 224, 3)",surface
pulse11_surface34.mat,Processed,surface_pulse655_224x224.png,,"(224, 224, 3)",surface
pulse3_surface29.mat,Processed,surface_pulse656_224x224.png,,"(224, 224, 3)",surface
pulse12_surface50_noisy.mat,Processed,surface_pulse657_224x224.png,,"(224, 224, 3)",surface
pulse1_surface53.mat,Processed,surface_pulse658_224x224.png,,"(224, 224, 3)",surface
pulse4_surface53.mat,Processed,surface_pulse659_224x224.png,,"(224, 224, 3)",surface
pulse2_surface60_noisy.mat,Processed,surface_pulse660_224x224.png,,"(224, 224, 3)",surface
pulse11_surface52_noisy.mat,Processed,surface_pulse661_224x224.png,,"(224, 224, 3)",surface
pulse9_surface52.mat,Processed,surface_pulse662_224x224.png,,"(224, 224, 3)",surface
pulse10_surface5.mat,Processed,surface_pulse663_224x224.png,,"(224, 224, 3)",surface
pulse10_surface31.mat,Processed,surface_pulse664_224x224.png,,"(224, 224, 3)",surface
pulse4_surface17_noisy.mat,Processed,surface_pulse665_224x224.png,,"(224, 224, 3)",surface
pulse1_surface32_noisy.mat,Processed,surface_pulse666_224x224.png,,"(224, 224, 3)",surface
pulse10_surface25.mat,Processed,surface_pulse667_224x224.png,,"(224, 224, 3)",surface
pulse12_surface10_noisy.mat,Processed,surface_pulse668_224x224.png,,"(224, 224, 3)",surface
pulse1_surface25.mat,Processed,surface_pulse669_224x224.png,,"(224, 224, 3)",surface
pulse10_surface38_noisy.mat,Processed,surface_pulse670_224x224.png,,"(224, 224, 3)",surface
pulse2_surface50.mat,Processed,surface_pulse671_224x224.png,,"(224, 224, 3)",surface
pulse10_surface62_noisy.mat,Processed,surface_pulse672_224x224.png,,"(224, 224, 3)",surface
pulse2_surface52_noisy.mat,Processed,surface_pulse673_224x224.png,,"(224, 224, 3)",surface
pulse1_surface62.mat,Processed,surface_pulse674_224x224.png,,"(224, 224, 3)",surface
pulse8_surface2_noisy.mat,Processed,surface_pulse675_224x224.png,,"(224, 224, 3)",surface
pulse2_surface20.mat,Processed,surface_pulse676_224x224.png,,"(224, 224, 3)",surface
pulse7_surface29_noisy.mat,Processed,surface_pulse677_224x224.png,,"(224, 224, 3)",surface
pulse1_surface46.mat,Processed,surface_pulse678_224x224.png,,"(224, 224, 3)",surface
pulse8_surface22_noisy.mat,Processed,surface_pulse679_224x224.png,,"(224, 224, 3)",surface
pulse10_surface38.mat,Processed,surface_pulse680_224x224.png,,"(224, 224, 3)",surface
pulse11_surface61.mat,Processed,surface_pulse681_224x224.png,,"(224, 224, 3)",surface
pulse5_surface20_noisy.mat,Processed,surface_pulse682_224x224.png,,"(224, 224, 3)",surface
pulse2_surface59.mat,Processed,surface_pulse683_224x224.png,,"(224, 224, 3)",surface
pulse9_surface35.mat,Processed,surface_pulse684_224x224.png,,"(224, 224, 3)",surface
pulse2_surface48_noisy.mat,Processed,surface_pulse685_224x224.png,,"(224, 224, 3)",surface
pulse5_surface12_noisy.mat,Processed,surface_pulse686_224x224.png,,"(224, 224, 3)",surface
pulse8_surface61_noisy.mat,Processed,surface_pulse687_224x224.png,,"(224, 224, 3)",surface
pulse12_surface57.mat,Processed,surface_pulse688_224x224.png,,"(224, 224, 3)",surface
pulse4_surface26.mat,Processed,surface_pulse689_224x224.png,,"(224, 224, 3)",surface
pulse2_surface13_noisy.mat,Processed,surface_pulse690_224x224.png,,"(224, 224, 3)",surface
pulse9_surface57_noisy.mat,Processed,surface_pulse691_224x224.png,,"(224, 224, 3)",surface
pulse6_surface50_noisy.mat,Processed,surface_pulse692_224x224.png,,"(224, 224, 3)",surface
pulse11_surface44.mat,Processed,surface_pulse693_224x224.png,,"(224, 224, 3)",surface
pulse8_surface58_noisy.mat,Processed,surface_pulse694_224x224.png,,"(224, 224, 3)",surface
pulse11_surface1.mat,Processed,surface_pulse695_224x224.png,,"(224, 224, 3)",surface
pulse4_surface31.mat,Processed,surface_pulse696_224x224.png,,"(224, 224, 3)",surface
pulse9_surface44.mat,Processed,surface_pulse697_224x224.png,,"(224, 224, 3)",surface
pulse9_surface45.mat,Processed,surface_pulse698_224x224.png,,"(224, 224, 3)",surface
pulse1_surface50.mat,Processed,surface_pulse699_224x224.png,,"(224, 224, 3)",surface
pulse12_surface29_noisy.mat,Processed,surface_pulse700_224x224.png,,"(224, 224, 3)",surface
pulse6_surface2.mat,Processed,surface_pulse701_224x224.png,,"(224, 224, 3)",surface
pulse4_surface59_noisy.mat,Processed,surface_pulse702_224x224.png,,"(224, 224, 3)",surface
pulse6_surface39.mat,Processed,surface_pulse703_224x224.png,,"(224, 224, 3)",surface
pulse6_surface52.mat,Processed,surface_pulse704_224x224.png,,"(224, 224, 3)",surface
pulse5_surface11.mat,Processed,surface_pulse705_224x224.png,,"(224, 224, 3)",surface
pulse9_surface27.mat,Processed,surface_pulse706_224x224.png,,"(224, 224, 3)",surface
pulse4_surface50_noisy.mat,Processed,surface_pulse707_224x224.png,,"(224, 224, 3)",surface
pulse11_surface20_noisy.mat,Processed,surface_pulse708_224x224.png,,"(224, 224, 3)",surface
pulse3_surface7.mat,Processed,surface_pulse709_224x224.png,,"(224, 224, 3)",surface
pulse8_surface47.mat,Processed,surface_pulse710_224x224.png,,"(224, 224, 3)",surface
pulse2_surface23_noisy.mat,Processed,surface_pulse711_224x224.png,,"(224, 224, 3)",surface
pulse4_surface55.mat,Processed,surface_pulse712_224x224.png,,"(224, 224, 3)",surface
pulse2_surface25_noisy.mat,Processed,surface_pulse713_224x224.png,,"(224, 224, 3)",surface
pulse9_surface51.mat,Processed,surface_pulse714_224x224.png,,"(224, 224, 3)",surface
pulse1_surface34.mat,Processed,surface_pulse715_224x224.png,,"(224, 224, 3)",surface
pulse1_surface27_noisy.mat,Processed,surface_pulse716_224x224.png,,"(224, 224, 3)",surface
pulse6_surface23.mat,Processed,surface_pulse717_224x224.png,,"(224, 224, 3)",surface
pulse5_surface29.mat,Processed,surface_pulse718_224x224.png,,"(224, 224, 3)",surface
pulse8_surface49_noisy.mat,Processed,surface_pulse719_224x224.png,,"(224, 224, 3)",surface
pulse12_surface32_noisy.mat,Processed,surface_pulse720_224x224.png,,"(224, 224, 3)",surface
pulse8_surface46_noisy.mat,Processed,surface_pulse721_224x224.png,,"(224, 224, 3)",surface
pulse10_surface52_noisy.mat,Processed,surface_pulse722_224x224.png,,"(224, 224, 3)",surface
pulse9_surface46_noisy.mat,Processed,surface_pulse723_224x224.png,,"(224, 224, 3)",surface
pulse2_surface38.mat,Processed,surface_pulse724_224x224.png,,"(224, 224, 3)",surface
pulse2_surface26.mat,Processed,surface_pulse725_224x224.png,,"(224, 224, 3)",surface
pulse1_surface18_noisy.mat,Processed,surface_pulse726_224x224.png,,"(224, 224, 3)",surface
pulse3_surface35_noisy.mat,Processed,surface_pulse727_224x224.png,,"(224, 224, 3)",surface
pulse11_surface19.mat,Processed,surface_pulse728_224x224.png,,"(224, 224, 3)",surface
pulse5_surface17.mat,Processed,surface_pulse729_224x224.png,,"(224, 224, 3)",surface
pulse12_surface35.mat,Processed,surface_pulse730_224x224.png,,"(224, 224, 3)",surface
pulse8_surface15.mat,Processed,surface_pulse731_224x224.png,,"(224, 224, 3)",surface
pulse6_surface59_noisy.mat,Processed,surface_pulse732_224x224.png,,"(224, 224, 3)",surface
pulse4_surface39.mat,Processed,surface_pulse733_224x224.png,,"(224, 224, 3)",surface
pulse12_surface58_noisy.mat,Processed,surface_pulse734_224x224.png,,"(224, 224, 3)",surface
pulse5_surface28.mat,Processed,surface_pulse735_224x224.png,,"(224, 224, 3)",surface
pulse9_surface30_noisy.mat,Processed,surface_pulse736_224x224.png,,"(224, 224, 3)",surface
pulse11_surface38_noisy.mat,Processed,surface_pulse737_224x224.png,,"(224, 224, 3)",surface
pulse3_surface33.mat,Processed,surface_pulse738_224x224.png,,"(224, 224, 3)",surface
pulse12_surface40.mat,Processed,surface_pulse739_224x224.png,,"(224, 224, 3)",surface
pulse8_surface36_noisy.mat,Processed,surface_pulse740_224x224.png,,"(224, 224, 3)",surface
pulse11_surface31.mat,Processed,surface_pulse741_224x224.png,,"(224, 224, 3)",surface
pulse11_surface57_noisy.mat,Processed,surface_pulse742_224x224.png,,"(224, 224, 3)",surface
pulse1_surface21.mat,Processed,surface_pulse743_224x224.png,,"(224, 224, 3)",surface
pulse12_surface55.mat,Processed,surface_pulse744_224x224.png,,"(224, 224, 3)",surface
pulse10_surface30.mat,Processed,surface_pulse745_224x224.png,,"(224, 224, 3)",surface
pulse11_surface32_noisy.mat,Processed,surface_pulse746_224x224.png,,"(224, 224, 3)",surface
pulse7_surface59_noisy.mat,Processed,surface_pulse747_224x224.png,,"(224, 224, 3)",surface
pulse1_surface55_noisy.mat,Processed,surface_pulse748_224x224.png,,"(224, 224, 3)",surface
pulse2_surface56_noisy.mat,Processed,surface_pulse749_224x224.png,,"(224, 224, 3)",surface
pulse1_surface56_noisy.mat,Processed,surface_pulse750_224x224.png,,"(224, 224, 3)",surface
pulse3_surface28.mat,Processed,surface_pulse751_224x224.png,,"(224, 224, 3)",surface
pulse6_surface33.mat,Processed,surface_pulse752_224x224.png,,"(224, 224, 3)",surface
pulse2_surface62_noisy.mat,Processed,surface_pulse753_224x224.png,,"(224, 224, 3)",surface
pulse7_surface8.mat,Processed,surface_pulse754_224x224.png,,"(224, 224, 3)",surface
pulse12_surface10.mat,Processed,surface_pulse755_224x224.png,,"(224, 224, 3)",surface
pulse3_surface36.mat,Processed,surface_pulse756_224x224.png,,"(224, 224, 3)",surface
pulse1_surface16_noisy.mat,Processed,surface_pulse757_224x224.png,,"(224, 224, 3)",surface
pulse10_surface24_noisy.mat,Processed,surface_pulse758_224x224.png,,"(224, 224, 3)",surface
pulse6_surface30_noisy.mat,Processed,surface_pulse759_224x224.png,,"(224, 224, 3)",surface
pulse10_surface2_noisy.mat,Processed,surface_pulse760_224x224.png,,"(224, 224, 3)",surface
pulse4_surface46_noisy.mat,Processed,surface_pulse761_224x224.png,,"(224, 224, 3)",surface
pulse2_surface15_noisy.mat,Processed,surface_pulse762_224x224.png,,"(224, 224, 3)",surface
pulse5_surface35_noisy.mat,Processed,surface_pulse763_224x224.png,,"(224, 224, 3)",surface
pulse7_surface5_noisy.mat,Processed,surface_pulse764_224x224.png,,"(224, 224, 3)",surface
pulse7_surface57.mat,Processed,surface_pulse765_224x224.png,,"(224, 224, 3)",surface
pulse9_surface31_noisy.mat,Processed,surface_pulse766_224x224.png,,"(224, 224, 3)",surface
pulse3_surface14_noisy.mat,Processed,surface_pulse767_224x224.png,,"(224, 224, 3)",surface
pulse12_surface20.mat,Processed,surface_pulse768_224x224.png,,"(224, 224, 3)",surface
pulse3_surface50_noisy.mat,Processed,surface_pulse769_224x224.png,,"(224, 224, 3)",surface
pulse6_surface44_noisy.mat,Processed,surface_pulse770_224x224.png,,"(224, 224, 3)",surface
pulse5_surface60.mat,Processed,surface_pulse771_224x224.png,,"(224, 224, 3)",surface
pulse4_surface18_noisy.mat,Processed,surface_pulse772_224x224.png,,"(224, 224, 3)",surface
pulse4_surface12.mat,Processed,surface_pulse773_224x224.png,,"(224, 224, 3)",surface
pulse2_surface8.mat,Processed,surface_pulse774_224x224.png,,"(224, 224, 3)",surface
pulse1_surface20.mat,Processed,surface_pulse775_224x224.png,,"(224, 224, 3)",surface
pulse1_surface8_noisy.mat,Processed,surface_pulse776_224x224.png,,"(224, 224, 3)",surface
pulse4_surface38.mat,Processed,surface_pulse777_224x224.png,,"(224, 224, 3)",surface
pulse11_surface6.mat,Processed,surface_pulse778_224x224.png,,"(224, 224, 3)",surface
pulse5_surface51.mat,Processed,surface_pulse779_224x224.png,,"(224, 224, 3)",surface
pulse3_surface53.mat,Processed,surface_pulse780_224x224.png,,"(224, 224, 3)",surface
pulse6_surface23_noisy.mat,Processed,surface_pulse781_224x224.png,,"(224, 224, 3)",surface
pulse9_surface58_noisy.mat,Processed,surface_pulse782_224x224.png,,"(224, 224, 3)",surface
pulse1_surface49_noisy.mat,Processed,surface_pulse783_224x224.png,,"(224, 224, 3)",surface
pulse5_surface39_noisy.mat,Processed,surface_pulse784_224x224.png,,"(224, 224, 3)",surface
pulse6_surface47_noisy.mat,Processed,surface_pulse785_224x224.png,,"(224, 224, 3)",surface
pulse1_surface60.mat,Processed,surface_pulse786_224x224.png,,"(224, 224, 3)",surface
pulse7_surface52_noisy.mat,Processed,surface_pulse787_224x224.png,,"(224, 224, 3)",surface
pulse1_surface60_noisy.mat,Processed,surface_pulse788_224x224.png,,"(224, 224, 3)",surface
pulse3_surface22_noisy.mat,Processed,surface_pulse789_224x224.png,,"(224, 224, 3)",surface
pulse3_surface54.mat,Processed,surface_pulse790_224x224.png,,"(224, 224, 3)",surface
pulse11_surface8.mat,Processed,surface_pulse791_224x224.png,,"(224, 224, 3)",surface
pulse12_surface44.mat,Processed,surface_pulse792_224x224.png,,"(224, 224, 3)",surface
pulse6_surface19_noisy.mat,Processed,surface_pulse793_224x224.png,,"(224, 224, 3)",surface
pulse3_surface51.mat,Processed,surface_pulse794_224x224.png,,"(224, 224, 3)",surface
pulse9_surface42_noisy.mat,Processed,surface_pulse795_224x224.png,,"(224, 224, 3)",surface
pulse6_surface48_noisy.mat,Processed,surface_pulse796_224x224.png,,"(224, 224, 3)",surface
pulse7_surface61.mat,Processed,surface_pulse797_224x224.png,,"(224, 224, 3)",surface
pulse3_surface30.mat,Processed,surface_pulse798_224x224.png,,"(224, 224, 3)",surface
pulse9_surface55_noisy.mat,Processed,surface_pulse799_224x224.png,,"(224, 224, 3)",surface
pulse12_surface39.mat,Processed,surface_pulse800_224x224.png,,"(224, 224, 3)",surface
pulse1_surface43.mat,Processed,surface_pulse801_224x224.png,,"(224, 224, 3)",surface
pulse3_surface12.mat,Processed,surface_pulse802_224x224.png,,"(224, 224, 3)",surface
pulse7_surface40.mat,Processed,surface_pulse803_224x224.png,,"(224, 224, 3)",surface
pulse10_surface6_noisy.mat,Processed,surface_pulse804_224x224.png,,"(224, 224, 3)",surface
pulse8_surface6.mat,Processed,surface_pulse805_224x224.png,,"(224, 224, 3)",surface
pulse3_surface60_noisy.mat,Processed,surface_pulse806_224x224.png,,"(224, 224, 3)",surface
pulse1_surface49.mat,Processed,surface_pulse807_224x224.png,,"(224, 224, 3)",surface
pulse5_surface14.mat,Processed,surface_pulse808_224x224.png,,"(224, 224, 3)",surface
pulse6_surface40.mat,Processed,surface_pulse809_224x224.png,,"(224, 224, 3)",surface
pulse5_surface26_noisy.mat,Processed,surface_pulse810_224x224.png,,"(224, 224, 3)",surface
pulse6_surface42.mat,Processed,surface_pulse811_224x224.png,,"(224, 224, 3)",surface
pulse9_surface40.mat,Processed,surface_pulse812_224x224.png,,"(224, 224, 3)",surface
pulse9_surface27_noisy.mat,Processed,surface_pulse813_224x224.png,,"(224, 224, 3)",surface
pulse4_surface4.mat,Processed,surface_pulse814_224x224.png,,"(224, 224, 3)",surface
pulse1_surface59_noisy.mat,Processed,surface_pulse815_224x224.png,,"(224, 224, 3)",surface
pulse2_surface21.mat,Processed,surface_pulse816_224x224.png,,"(224, 224, 3)",surface
pulse5_surface45.mat,Processed,surface_pulse817_224x224.png,,"(224, 224, 3)",surface
pulse3_surface17_noisy.mat,Processed,surface_pulse818_224x224.png,,"(224, 224, 3)",surface
pulse5_surface60_noisy.mat,Processed,surface_pulse819_224x224.png,,"(224, 224, 3)",surface
pulse9_surface44_noisy.mat,Processed,surface_pulse820_224x224.png,,"(224, 224, 3)",surface
pulse5_surface59.mat,Processed,surface_pulse821_224x224.png,,"(224, 224, 3)",surface
pulse4_surface52.mat,Processed,surface_pulse822_224x224.png,,"(224, 224, 3)",surface
pulse12_surface30.mat,Processed,surface_pulse823_224x224.png,,"(224, 224, 3)",surface
pulse7_surface27.mat,Processed,surface_pulse824_224x224.png,,"(224, 224, 3)",surface
pulse6_surface30.mat,Processed,surface_pulse825_224x224.png,,"(224, 224, 3)",surface
pulse5_surface15_noisy.mat,Processed,surface_pulse826_224x224.png,,"(224, 224, 3)",surface
pulse7_surface51.mat,Processed,surface_pulse827_224x224.png,,"(224, 224, 3)",surface
pulse3_surface5.mat,Processed,surface_pulse828_224x224.png,,"(224, 224, 3)",surface
pulse12_surface26.mat,Processed,surface_pulse829_224x224.png,,"(224, 224, 3)",surface
pulse7_surface62.mat,Processed,surface_pulse830_224x224.png,,"(224, 224, 3)",surface
pulse4_surface8.mat,Processed,surface_pulse831_224x224.png,,"(224, 224, 3)",surface
pulse9_surface22.mat,Processed,surface_pulse832_224x224.png,,"(224, 224, 3)",surface
pulse1_surface30_noisy.mat,Processed,surface_pulse833_224x224.png,,"(224, 224, 3)",surface
pulse3_surface11_noisy.mat,Processed,surface_pulse834_224x224.png,,"(224, 224, 3)",surface
pulse1_surface53_noisy.mat,Processed,surface_pulse835_224x224.png,,"(224, 224, 3)",surface
pulse7_surface17.mat,Processed,surface_pulse836_224x224.png,,"(224, 224, 3)",surface
pulse8_surface55.mat,Processed,surface_pulse837_224x224.png,,"(224, 224, 3)",surface
pulse10_surface19.mat,Processed,surface_pulse838_224x224.png,,"(224, 224, 3)",surface
pulse10_surface10_noisy.mat,Processed,surface_pulse839_224x224.png,,"(224, 224, 3)",surface
pulse2_surface15.mat,Processed,surface_pulse840_224x224.png,,"(224, 224, 3)",surface
pulse5_surface53_noisy.mat,Processed,surface_pulse841_224x224.png,,"(224, 224, 3)",surface
pulse1_surface9_noisy.mat,Processed,surface_pulse842_224x224.png,,"(224, 224, 3)",surface
pulse4_surface42_noisy.mat,Processed,surface_pulse843_224x224.png,,"(224, 224, 3)",surface
pulse2_surface31.mat,Processed,surface_pulse844_224x224.png,,"(224, 224, 3)",surface
pulse11_surface27.mat,Processed,surface_pulse845_224x224.png,,"(224, 224, 3)",surface
pulse2_surface30.mat,Processed,surface_pulse846_224x224.png,,"(224, 224, 3)",surface
pulse1_surface8.mat,Processed,surface_pulse847_224x224.png,,"(224, 224, 3)",surface
pulse3_surface24_noisy.mat,Processed,surface_pulse848_224x224.png,,"(224, 224, 3)",surface
pulse6_surface37_noisy.mat,Processed,surface_pulse849_224x224.png,,"(224, 224, 3)",surface
pulse1_surface35.mat,Processed,surface_pulse850_224x224.png,,"(224, 224, 3)",surface
pulse7_surface26.mat,Processed,surface_pulse851_224x224.png,,"(224, 224, 3)",surface
pulse12_surface55_noisy.mat,Processed,surface_pulse852_224x224.png,,"(224, 224, 3)",surface
pulse6_surface32.mat,Processed,surface_pulse853_224x224.png,,"(224, 224, 3)",surface
pulse6_surface9_noisy.mat,Processed,surface_pulse854_224x224.png,,"(224, 224, 3)",surface
pulse3_surface15_noisy.mat,Processed,surface_pulse855_224x224.png,,"(224, 224, 3)",surface
pulse2_surface55.mat,Processed,surface_pulse856_224x224.png,,"(224, 224, 3)",surface
pulse9_surface38.mat,Processed,surface_pulse857_224x224.png,,"(224, 224, 3)",surface
pulse7_surface42_noisy.mat,Processed,surface_pulse858_224x224.png,,"(224, 224, 3)",surface
pulse3_surface59.mat,Processed,surface_pulse859_224x224.png,,"(224, 224, 3)",surface
pulse6_surface20_noisy.mat,Processed,surface_pulse860_224x224.png,,"(224, 224, 3)",surface
pulse5_surface32.mat,Processed,surface_pulse861_224x224.png,,"(224, 224, 3)",surface
pulse5_surface57_noisy.mat,Processed,surface_pulse862_224x224.png,,"(224, 224, 3)",surface
pulse7_surface13_noisy.mat,Processed,surface_pulse863_224x224.png,,"(224, 224, 3)",surface
pulse9_surface22_noisy.mat,Processed,surface_pulse864_224x224.png,,"(224, 224, 3)",surface
pulse3_surface12_noisy.mat,Processed,surface_pulse865_224x224.png,,"(224, 224, 3)",surface
pulse8_surface59_noisy.mat,Processed,surface_pulse866_224x224.png,,"(224, 224, 3)",surface
pulse1_surface19_noisy.mat,Processed,surface_pulse867_224x224.png,,"(224, 224, 3)",surface
pulse12_surface59_noisy.mat,Processed,surface_pulse868_224x224.png,,"(224, 224, 3)",surface
pulse12_surface58.mat,Processed,surface_pulse869_224x224.png,,"(224, 224, 3)",surface
pulse5_surface18_noisy.mat,Processed,surface_pulse870_224x224.png,,"(224, 224, 3)",surface
pulse3_surface9.mat,Processed,surface_pulse871_224x224.png,,"(224, 224, 3)",surface
pulse2_surface16_noisy.mat,Processed,surface_pulse872_224x224.png,,"(224, 224, 3)",surface
pulse3_surface4_noisy.mat,Processed,surface_pulse873_224x224.png,,"(224, 224, 3)",surface
pulse8_surface44.mat,Processed,surface_pulse874_224x224.png,,"(224, 224, 3)",surface
pulse8_surface32_noisy.mat,Processed,surface_pulse875_224x224.png,,"(224, 224, 3)",surface
pulse1_surface42_noisy.mat,Processed,surface_pulse876_224x224.png,,"(224, 224, 3)",surface
pulse5_surface46.mat,Processed,surface_pulse877_224x224.png,,"(224, 224, 3)",surface
pulse9_surface9_noisy.mat,Processed,surface_pulse878_224x224.png,,"(224, 224, 3)",surface
pulse10_surface59_noisy.mat,Processed,surface_pulse879_224x224.png,,"(224, 224, 3)",surface
pulse6_surface3.mat,Processed,surface_pulse880_224x224.png,,"(224, 224, 3)",surface
pulse8_surface34_noisy.mat,Processed,surface_pulse881_224x224.png,,"(224, 224, 3)",surface
pulse2_surface7.mat,Processed,surface_pulse882_224x224.png,,"(224, 224, 3)",surface
pulse12_surface47.mat,Processed,surface_pulse883_224x224.png,,"(224, 224, 3)",surface
pulse11_surface60.mat,Processed,surface_pulse884_224x224.png,,"(224, 224, 3)",surface
pulse2_surface49.mat,Processed,surface_pulse885_224x224.png,,"(224, 224, 3)",surface
pulse3_surface22.mat,Processed,surface_pulse886_224x224.png,,"(224, 224, 3)",surface
pulse7_surface44_noisy.mat,Processed,surface_pulse887_224x224.png,,"(224, 224, 3)",surface
pulse10_surface36_noisy.mat,Processed,surface_pulse888_224x224.png,,"(224, 224, 3)",surface
pulse8_surface39_noisy.mat,Processed,surface_pulse889_224x224.png,,"(224, 224, 3)",surface
pulse1_surface45_noisy.mat,Processed,surface_pulse890_224x224.png,,"(224, 224, 3)",surface
pulse4_surface23_noisy.mat,Processed,surface_pulse891_224x224.png,,"(224, 224, 3)",surface
